alpha_0,alpha_1,beta_0,sigma
0.002486788660562336,0.2824089041252551,0.05807207975450822,0.012871812849315397
0.003560949363257098,0.13953182631904573,0.10521107705982835,0.010360526704749521
0.006040554503964816,0.20100734812983134,0.1227607731041314,0.011462193275463297
0.006251882733409642,-0.11528251702308352,0.10815292136911556,0.011912853941732691
0.0031537304404519067,0.4361498982724821,0.10227227763931673,0.010516001287016647
0.006608229720978675,0.10690689398442349,0.10512440526569301,0.011908889868908567
0.005829512757469872,0.28817392856503316,-0.03655023036402294,0.011523962116361931
0.004777349978005275,0.056092322762320096,0.2614728284506021,0.011466767464644489
0.003532725068070063,0.2891451462597132,-0.002306387974557027,0.011313508951345704
0.005549705583805621,-0.14298238106531475,0.17677048155049846,0.011770579554463197
0.003154276189974844,0.10012259516625979,0.16440550551486371,0.011658627737860996
0.006034586658561822,0.34966711579624893,0.021698361358153985,0.011842554441427386
0.004903939209581257,0.1545987292763483,0.08009320158783352,0.012842535054464439
0.007154106937792979,-0.03368616709250643,0.15154302510793616,0.010769807414660715
0.00406918609813561,0.14614097213421437,0.12270516241777618,0.013800735799868178
0.005331952850971064,0.22032758998403223,0.12291055119351223,0.012162548431427571
0.0045436740977044116,0.11923471877301406,0.025352927990674932,0.011071341187224554
0.0031987036348384975,0.3765044144326683,0.15149339062911457,0.010816050742263404
0.0038933507814470124,0.1383168829153176,0.030554370088942153,0.010432833574828595
0.0026201948365411868,-0.00981503392643573,0.08991937032783096,0.012838748166264206
0.006964601904015652,0.21759821124866294,0.12718130291230814,0.011005166041364514
0.0019719667924924986,0.13927567688481005,0.05925266186105518,0.012312247704451452
0.007083394995312025,-0.046439647003849685,0.10485374807290966,0.010965572198744708
0.006988922850366062,-0.06695866783076292,0.11732675557619612,0.011346077007207632
0.0017812264147315088,0.3993983370742068,0.1127980130027769,0.011062974914017844
0.005506382127961796,0.19760085068883368,0.06586620510085621,0.009742946724771186
0.0046119045986040596,0.2871507595932217,0.1625430483271762,0.013191409325183362
0.006103983182363011,0.35275971270401396,0.0795991441369064,0.00961672981081736
0.0053634952956755555,0.070144363158271,0.19320738701166149,0.01404151190374872
0.004983025759169302,0.42381870866640015,0.00938619604570832,0.009869194200041028
0.006110673899873896,-0.07543597716659059,0.18810491486990474,0.013375899120419367
0.0017747068286147972,0.3586246633152697,0.1308678599012468,0.010991164587128885
0.007833480562573348,0.17038691318366792,0.022591292382357447,0.012086349096381987
0.005950113369156067,-0.021297778102090457,0.056222712609958966,0.015377588118810005
0.00495039341789034,0.2962989320435801,0.11558783112967082,0.009303075889577885
0.005886924846898895,0.16173249091682929,0.10999448911571409,0.010815149690947832
0.003344558799404287,0.1887063498270546,0.11130126355602288,0.011663703939777099
0.0015522478197497402,0.6402672882594406,0.0042305670264115875,0.012138385737139244
0.008907015984285026,-0.06207863751906105,0.10913526763459543,0.011506175986128018
0.0009896459452469063,0.5553206528008042,0.11372679348044265,0.011334873218547405
0.0016458722082940045,0.2960732385227906,0.07714175073844647,0.011393925949035492
0.005356086617321913,0.24494708018286176,0.12856895405221047,0.011535538072733175
0.0024812249235478963,0.1817694166479814,0.049453872425168015,0.011315838852073476
0.007858806420825478,0.12406451256631797,0.07813538638043951,0.011857048365113615
0.0061841492940745875,0.19405408617368503,0.05075259236938392,0.01150407310341114
0.005912526603065516,0.15592413300207456,0.04926850617107329,0.011872568285661267
0.0056583945920043125,0.2557495596474017,0.07152599454547294,0.01141025466117684
0.00634731488954037,-0.0033182275066161292,0.14156281392500022,0.010452577434187697
0.003487992616356362,0.29091941375590447,0.04135785155003259,0.013787308041605167
0.0053327935616995495,0.23516828445461924,0.05213928751282303,0.01081048261797715
0.0025042676445075013,0.1939276114749783,0.12087656844133655,0.011741631852130972
0.007560450854160663,0.21147340204860948,0.034480696689122944,0.010974346757950466
